Site.Code,Site.Name,Date.Time,X2.4.D,Ametryn,Atrazine,Chlorpyrifos,Diuron,Fipronil,Fluroxypyr,Haloxyfop..acid.,Hexazinone,Imazapic,Imidacloprid,Isoxaflutole.metabolite..DKN.,MCPA..Monochlorophenoxyacetic.acid.,Metolachlor,Metribuzin,Metsulfuron.methyl,Pendimethalin,Prometryn,Simazine,Tebuthiuron,Terbuthylazine,Triclopyr
130504B,Comet River at Comet Weir,22/2/2018 12:10,0.8,<0.01,2.9,<0.02,<0.02,<0.02,0.44,0.07,<0.01,0.15,<0.02,<0.02,<0.01,3.8,<0.02,<0.02,<0.02,<0.02,0.02,0.74,<0.01,0.07
130504B,Comet River at Comet Weir,23/2/2018 10:15,0.28,<0.01,4.9,<0.02,<0.02,<0.02,0.55,<0.02,<0.01,0.05,<0.02,<0.02,<0.01,1.7,<0.02,<0.02,<0.02,<0.02,0.03,0.77,<0.01,<0.05
130504B,Comet River at Comet Weir,24/2/2018 14:40,0.33,<0.01,1.7,<0.02,<0.02,<0.02,0.67,0.04,<0.01,0.04,<0.02,0.02,<0.01,1.2,<0.02,<0.02,<0.02,<0.02,0.02,0.68,0.1,<0.05
130504B,Comet River at Comet Weir,25/2/2018 15:00,0.14,<0.01,2.1,<0.02,<0.02,<0.02,0.55,0.05,<0.01,0.04,<0.02,0.02,<0.01,1.6,<0.02,<0.02,<0.02,<0.02,0.02,0.94,0.14,<0.05
130504B,Comet River at Comet Weir,26/2/2018 15:10,0.11,<0.01,3.1,<0.02,0.02,<0.02,0.64,0.14,<0.01,0.06,<0.02,<0.02,<0.01,3.4,<0.02,<0.02,<0.02,<0.02,0.04,0.65,0.09,<0.05
130504B,Comet River at Comet Weir,2/3/2018 16:00,0.03,<0.01,0.27,<0.02,<0.02,<0.02,0.16,0.03,0.02,0.02,<0.02,<0.02,<0.01,0.26,<0.05,<0.02,<0.02,<0.02,0.01,0.21,0.05,<0.1
130504B,Comet River at Comet Weir,13/3/2018 12:00,0.02,<0.01,0.12,<0.02,<0.02,<0.02,0.06,0.02,<0.01,<0.01,<0.02,<0.02,<0.01,0.03,<0.02,<0.02,<0.02,<0.02,<0.01,0.16,<0.01,<0.05
130504B,Comet River at Comet Weir,20/4/2018 10:30,<0.05,<0.01,0.14,<0.02,<0.02,<0.02,0.08,<0.02,0.01,<0.01,<0.02,<0.02,<0.02,0.03,<0.05,<0.02,<0.02,<0.02,<0.01,0.14,<0.01,<0.1
130504B,Comet River at Comet Weir,21/5/2018 13:35,<0.02,<0.01,0.2,<0.02,<0.02,<0.02,0.07,<0.02,<0.01,<0.01,<0.02,<0.02,<0.01,0.02,<0.02,<0.02,<0.02,<0.02,<0.01,0.16,<0.01,<0.05
130504B,Comet River at Comet Weir,11/6/2018 11:20,<0.02,<0.01,0.1,<0.02,<0.02,<0.02,<0.05,<0.02,<0.01,<0.01,<0.02,<0.02,<0.01,0.01,<0.02,<0.02,<0.02,<0.02,0.11,0.51,0.01,<0.05
130504B,Comet River at Comet Weir,16/7/2018 9:35,<0.02,<0.01,0.09,<0.02,<0.02,<0.02,<0.05,<0.02,<0.01,<0.01,<0.02,<0.02,0.01,0.01,<0.02,<0.02,<0.02,<0.02,0.15,0.61,0.01,<0.05
130504B,Comet River at Comet Weir,21/8/2018 13:00,<0.02,<0.01,0.1,<0.02,<0.02,<0.02,<0.05,<0.02,<0.01,<0.01,<0.02,<0.02,<0.01,0.01,<0.02,<0.02,<0.02,<0.02,0.12,0.53,<0.01,<0.05
130504B,Comet River at Comet Weir,3/9/2018 10:15,<0.02,<0.01,0.06,<0.02,<0.02,<0.02,<0.05,<0.02,<0.01,<0.01,<0.02,<0.02,<0.01,<0.01,<0.02,<0.02,<0.02,<0.02,0.11,0.56,<0.01,<0.05
