Site.Code,Site.Name,Date.Time,X2.4.D,Ametryn,Atrazine,Chlorpyrifos,Diuron,Fipronil,Fluroxypyr,Haloxyfop..acid.,Hexazinone,Imazapic,Imidacloprid,Isoxaflutole.metabolite..DKN.,MCPA..Monochlorophenoxyacetic.acid.,Metolachlor,Metribuzin,Metsulfuron.methyl,Pendimethalin,Prometryn,Simazine,Tebuthiuron,Terbuthylazine,Triclopyr
1111019,Russell River at East Russell,23/3/2014 16:59,0.03,<0.01,0.06,,0.1,,0.04,<0.01,0.05,,0.03,<0.01,0.02,<0.01,0.02,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,24/3/2014 10:11,<0.01,<0.01,0.02,,0.03,,<0.03,<0.01,0.01,,0.04,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,24/3/2014 10:30,0.02,<0.01,0.04,,0.08,,0.04,<0.01,0.04,,0.03,<0.01,0.01,<0.01,0.03,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,29/3/2014 9:50,<0.01,<0.01,0.02,,0.09,,<0.03,<0.01,0.03,,0.05,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,11/4/2014 22:34,<0.01,<0.01,<0.01,,0.02,,<0.03,<0.01,0.02,,0.03,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,12/4/2014 5:54,<0.01,<0.01,<0.01,,0.01,,<0.03,<0.01,<0.01,,0.02,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,12/4/2014 11:29,<0.01,<0.01,<0.01,,0.01,,<0.03,<0.01,<0.01,,0.02,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,12/4/2014 17:04,<0.01,<0.01,<0.01,,0.03,,<0.03,<0.01,<0.01,,0.01,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,12/4/2014 22:39,<0.01,<0.01,<0.01,,0.02,,<0.03,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,13/4/2014 4:14,<0.01,<0.01,<0.01,,0.03,,<0.03,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,13/4/2014 9:49,<0.01,<0.01,0.01,,0.03,,<0.03,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,13/4/2014 15:24,0.01,<0.01,0.01,,0.03,,<0.03,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
