Site.Code,Site.Name,Date.Time,X2.4.D,Ametryn,Atrazine,Chlorpyrifos,Diuron,Fipronil,Fluroxypyr,Haloxyfop..acid.,Hexazinone,Imazapic,Imidacloprid,Isoxaflutole.metabolite..DKN.,MCPA..Monochlorophenoxyacetic.acid.,Metolachlor,Metribuzin,Metsulfuron.methyl,Pendimethalin,Prometryn,Simazine,Tebuthiuron,Terbuthylazine,Triclopyr
122013A,Proserpine River at Glen Isla,23/3/2017 6:57,0.41,<0.01,0.41,<0.02,0.24,<0.02,0.34,0.23,0.28,0.25,0.32,<0.02,0.04,0.25,<0.02,0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,23/3/2017 18:12,0.33,<0.01,0.36,<0.02,0.22,<0.02,0.36,0.27,0.28,0.18,0.49,<0.02,0.04,0.21,<0.02,0.03,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,24/3/2017 6:12,0.32,<0.01,0.24,<0.02,0.21,<0.02,0.3,0.16,0.29,0.16,0.49,<0.02,0.06,0.13,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,24/3/2017 11:52,0.25,<0.01,0.19,<0.02,0.21,<0.02,0.21,0.11,0.29,0.17,0.45,<0.02,0.05,0.1,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,27/3/2017 16:11,0.06,<0.01,0.06,<0.02,0.12,<0.02,<0.05,<0.02,0.06,0.04,0.14,<0.02,0.02,0.02,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,28/3/2017 4:24,0.06,<0.01,0.05,<0.02,0.14,<0.02,<0.05,<0.02,0.07,0.04,0.1,<0.02,0.02,0.02,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,28/3/2017 13:24,0.09,<0.01,0.07,<0.02,0.06,<0.02,0.08,<0.02,0.02,0.02,0.04,<0.02,0.04,0.01,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,29/3/2017 6:04,0.07,<0.01,0.07,<0.02,0.08,<0.02,0.05,<0.02,0.08,0.04,0.16,<0.02,0.02,0.03,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,30/3/2017 6:24,0.14,<0.01,0.06,<0.02,0.1,<0.02,0.07,<0.02,0.07,0.03,0.21,<0.02,0.1,0.04,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,31/3/2017 6:44,0.11,<0.01,0.04,<0.02,0.1,<0.02,<0.05,<0.02,0.04,0.02,0.13,<0.02,0.03,0.02,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,31/3/2017 18:54,0.08,<0.01,0.04,<0.02,0.09,<0.02,<0.05,<0.02,0.04,0.02,0.13,<0.02,0.03,0.02,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,2/4/2017 0:24,0.07,<0.01,0.06,<0.02,0.12,<0.02,<0.05,<0.02,0.04,0.03,0.14,<0.02,0.02,0.02,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,3/4/2017 10:51,0.04,<0.01,0.05,<0.02,0.12,<0.02,<0.05,<0.02,0.07,0.04,0.08,<0.02,0.01,0.02,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,5/4/2017 14:20,0.017,0.0014,0.027,<0.05,0.052,<0.0005,0.006,0.0051,0.044,0.028,0.04,0.0037,0.0047,0.0097,0.0017,<0.0005,<0.05,<0.0005,<0.0005,0.0008,<0.0005,<0.05
122013A,Proserpine River at Glen Isla,10/4/2017 14:30,0.008,0.0016,0.022,<0.05,0.041,<0.0005,0.004,0.0048,0.05,0.029,0.036,0.005,0.003,0.0071,0.0018,<0.0005,<0.05,<0.0005,<0.0005,0.0012,<0.0005,<0.05
122013A,Proserpine River at Glen Isla,13/4/2017 17:00,0.0047,0.0018,0.018,<0.05,0.033,<0.0005,0.003,0.0051,0.052,0.027,0.026,0.0048,0.0012,0.0067,0.0015,<0.0005,<0.05,<0.0005,<0.0005,0.0009,<0.0005,<0.05
122013A,Proserpine River at Glen Isla,28/4/2017 7:35,0.013,0.0021,0.033,<0.02,0.015,<0.0005,0.009,0.003,0.053,0.049,0.046,0.0029,0.002,0.029,0.004,<0.0005,<0.02,<0.0005,<0.0005,0.0009,<0.0005,<0.005
122013A,Proserpine River at Glen Isla,18/5/2017 23:12,0.41,<0.0005,0.049,<0.02,0.33,<0.0005,0.083,0.1,0.041,0.052,0.087,0.0006,0.5,0.12,<0.001,0.017,<0.02,<0.0005,0.001,0.015,<0.0005,0.35
122013A,Proserpine River at Glen Isla,19/5/2017 5:22,0.5,<0.0005,0.52,<0.02,0.56,<0.0005,0.11,0.04,0.025,0.026,0.067,0.0005,0.7,0.25,<0.001,0.0097,<0.02,<0.0005,0.0017,0.0097,<0.0005,0.077
122013A,Proserpine River at Glen Isla,19/5/2017 11:32,0.96,0.0062,0.12,<0.02,0.26,<0.0005,0.11,0.08,0.024,0.035,0.077,0.0007,0.34,0.1,<0.001,0.01,<0.02,<0.0005,0.0008,0.0087,<0.0005,0.051
122013A,Proserpine River at Glen Isla,19/5/2017 17:42,1.2,0.008,0.074,<0.02,0.099,<0.0005,0.11,0.12,0.02,0.028,0.069,0.0006,0.23,0.088,<0.001,0.0096,<0.02,<0.0005,0.0005,0.0068,<0.0005,0.029
122013A,Proserpine River at Glen Isla,19/5/2017 23:52,1.2,0.0066,0.28,<0.02,0.54,<0.0005,0.13,0.11,0.023,0.033,0.072,0.0008,0.084,0.33,<0.001,0.0071,<0.02,<0.0005,0.001,0.0034,<0.0005,0.022
122013A,Proserpine River at Glen Isla,20/5/2017 6:02,1.6,0.0059,0.099,<0.02,0.46,<0.0005,0.13,0.12,0.022,0.033,0.072,0.0008,0.11,0.13,<0.001,0.0076,<0.02,<0.0005,0.0007,0.0041,<0.0005,0.024
122013A,Proserpine River at Glen Isla,20/5/2017 12:12,0.7,0.0055,0.37,<0.02,0.42,<0.0005,0.081,0.06,0.024,0.036,0.08,0.0008,0.046,0.45,<0.001,0.0051,<0.02,<0.0005,0.0012,0.0023,<0.0005,0.013
122013A,Proserpine River at Glen Isla,21/5/2017 4:32,0.87,0.0069,0.35,<0.02,0.56,<0.0005,0.11,0.08,0.025,0.035,0.077,0.0008,0.059,0.4,<0.001,0.0054,<0.02,<0.0005,0.0012,0.0027,<0.0005,0.016
122013A,Proserpine River at Glen Isla,16/6/2017 8:40,0.006,0.0025,0.017,<0.02,0.062,<0.0005,<0.005,<0.001,0.043,0.019,0.01,0.0033,<0.001,0.01,<0.001,0.0014,<0.02,<0.0005,<0.0005,0.0006,<0.0005,<0.01
122013A,Proserpine River at Glen Isla,21/7/2017 10:35,<0.02,<0.01,0.02,<0.02,0.02,<0.02,<0.05,<0.02,0.04,0.01,<0.02,<0.02,<0.01,<0.01,<0.05,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.1
122013A,Proserpine River at Glen Isla,23/8/2017 13:45,<0.05,<0.01,<0.02,<0.02,<0.02,<0.02,<0.05,<0.02,0.02,<0.01,<0.02,<0.02,<0.02,<0.01,<0.05,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.2
122013A,Proserpine River at Glen Isla,6/10/2017 15:30,<0.1,<0.01,<0.02,<0.02,<0.02,<0.02,<0.05,<0.02,0.1,0.01,<0.02,<0.02,<0.01,<0.01,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,28/10/2017 16:45,0.14,<0.01,0.47,<0.02,0.58,<0.02,0.45,<0.02,1.7,0.32,0.11,0.08,0.08,0.14,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,3/11/2017 15:32,0.64,<0.01,0.52,<0.02,0.71,<0.02,0.29,0.04,2.2,0.57,0.13,0.12,0.52,0.26,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,27/11/2017 8:50,<0.05,<0.01,0.39,<0.05,0.26,<0.02,0.14,<0.02,1.2,0.19,0.04,0.06,<0.01,0.08,0.02,<0.02,<0.05,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,30/11/2017 18:32,4.7,<0.01,9,<0.05,6.5,<0.02,1.5,<0.02,6.6,1,1.4,0.07,2.6,0.55,0.04,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,1/12/2017 0:12,3.4,<0.01,7.6,<0.05,5.8,<0.02,1.2,<0.02,6.5,0.96,1.2,0.06,2,0.37,0.03,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,1/12/2017 7:22,0.56,<0.01,7.2,<0.05,4.1,<0.02,1.2,<0.02,5,0.73,1.6,0.09,0.87,0.66,0.09,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,1/12/2017 13:02,0.68,<0.01,7.1,<0.05,4.8,<0.02,1,<0.02,5.8,0.8,0.74,0.07,0.69,0.32,0.03,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,4/12/2017 9:32,0.12,<0.01,6.1,<0.05,2.2,<0.02,1.1,<0.02,2.1,0.39,0.59,0.12,0.1,0.49,0.42,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,12/12/2017 13:56,0.11,<0.01,3.1,<0.05,2.3,<0.02,0.32,<0.02,2,0.44,0.33,0.13,0.02,0.09,0.1,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,15/12/2017 12:00,0.2,<0.01,4,<0.05,2.2,<0.02,0.41,<0.02,1.8,0.42,0.49,0.15,0.03,0.14,0.14,<0.02,<0.05,<0.02,<0.01,0.06,<0.01,<0.1
122013A,Proserpine River at Glen Isla,22/12/2017 15:10,0.06,<0.01,2.8,<0.02,1.4,<0.02,0.3,<0.02,1.5,0.36,0.12,0.1,0.02,0.08,0.07,<0.02,<0.02,<0.02,<0.01,0.05,<0.01,<0.05
122013A,Proserpine River at Glen Isla,29/12/2017 12:17,0.03,<0.01,1.8,<0.02,1,<0.02,0.16,<0.02,1.4,0.27,0.07,0.08,<0.01,0.05,0.03,<0.02,<0.02,<0.02,<0.01,0.03,<0.01,<0.05
122013A,Proserpine River at Glen Isla,5/1/2018 15:36,<0.02,<0.01,0.51,<0.02,0.18,<0.02,0.09,<0.02,0.41,0.06,<0.02,0.03,<0.01,0.01,<0.02,<0.02,<0.02,<0.02,<0.01,0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,12/1/2018 12:18,<0.02,<0.01,0.61,<0.02,0.27,<0.02,0.06,<0.02,0.63,0.1,<0.02,0.04,<0.01,0.01,<0.02,<0.02,<0.02,<0.02,<0.01,0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,19/1/2018 15:28,<0.02,<0.01,0.39,<0.02,0.17,<0.02,<0.05,<0.02,0.43,0.07,<0.02,0.04,<0.01,<0.01,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,24/1/2018 9:40,<0.02,<0.01,0.23,<0.02,0.14,<0.02,<0.05,<0.02,0.37,0.06,<0.02,0.03,<0.01,<0.01,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,2/2/2018 14:22,<0.02,<0.01,0.07,<0.02,0.04,<0.02,<0.05,<0.02,0.1,0.02,<0.02,<0.02,<0.01,<0.01,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,9/2/2018 11:25,0.24,0.02,0.12,<0.02,0.26,<0.02,0.1,0.04,0.3,0.12,0.04,<0.1,0.03,0.09,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,16/2/2018 15:37,0.06,<0.01,0.1,<0.02,0.16,<0.02,0.05,<0.02,0.26,0.07,<0.02,<0.02,0.03,0.02,<0.05,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,24/2/2018 9:06,0.55,<0.01,0.19,<0.02,0.86,<0.02,0.53,0.05,0.62,0.46,0.87,0.03,0.09,0.08,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,24/2/2018 16:36,1.1,<0.01,0.25,<0.02,0.75,<0.02,0.46,0.03,0.64,0.54,0.66,0.05,0.18,0.06,<0.02,0.03,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,25/2/2018 18:13,0.22,<0.01,0.23,<0.02,1,<0.02,0.26,<0.02,0.69,0.41,0.99,<0.02,0.07,0.1,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,26/2/2018 5:43,0.2,<0.01,0.3,<0.02,0.85,<0.02,0.17,<0.02,0.45,0.2,1,<0.02,0.02,0.05,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,26/2/2018 11:53,0.1,<0.01,0.08,<0.02,0.31,<0.02,0.07,<0.02,0.26,0.09,0.52,<0.02,<0.01,0.03,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,27/2/2018 14:53,0.09,<0.01,0.18,<0.02,0.43,<0.02,0.11,<0.02,0.34,0.18,0.43,<0.02,0.03,0.04,<0.05,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,28/2/2018 13:53,0.12,<0.01,0.1,<0.02,0.32,<0.02,0.11,<0.02,0.38,0.17,0.4,<0.02,0.05,0.04,<0.05,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,1/3/2018 8:33,0.35,<0.01,0.1,<0.02,0.38,<0.02,0.11,<0.02,0.33,0.18,0.41,<0.02,0.04,0.05,<0.05,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,2/3/2018 9:13,0.24,<0.01,0.1,<0.02,0.38,<0.02,0.08,<0.02,0.31,0.18,0.47,<0.02,0.04,0.04,<0.05,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,6/3/2018 7:55,0.03,<0.01,0.04,<0.02,0.21,<0.02,<0.05,<0.02,0.19,0.11,0.27,<0.02,0.01,0.01,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,9/3/2018 9:20,0.03,<0.01,0.05,<0.02,0.23,<0.02,<0.05,<0.02,0.2,0.1,0.15,<0.02,<0.01,<0.01,<0.05,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,22/3/2018 4:03,0.15,<0.01,0.04,<0.05,0.12,<0.02,0.1,<0.02,0.12,0.1,0.32,<0.02,0.02,0.02,<0.02,<0.05,<0.05,<0.05,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,23/3/2018 16:25,0.29,<0.01,0.06,<0.05,0.21,<0.02,0.73,<0.02,0.22,0.22,0.31,<0.02,0.01,0.04,<0.02,<0.05,<0.05,<0.05,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,24/3/2018 15:53,0.56,<0.01,0.05,<0.05,0.13,<0.02,0.26,0.02,0.13,0.11,0.33,<0.02,0.05,0.03,<0.02,<0.05,<0.05,<0.05,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,24/3/2018 21:33,0.33,<0.01,0.07,<0.05,0.15,<0.02,0.14,<0.02,0.14,0.12,0.34,<0.02,0.02,0.04,<0.02,<0.05,<0.05,<0.05,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,25/3/2018 5:03,0.52,<0.01,0.06,<0.05,0.19,<0.02,0.14,<0.02,0.12,0.1,0.37,<0.02,0.02,0.04,<0.02,<0.05,<0.05,<0.05,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,25/3/2018 14:13,0.22,<0.01,0.04,<0.05,0.14,<0.02,0.11,<0.02,0.09,0.07,0.24,<0.02,0.02,0.02,<0.02,<0.05,<0.05,<0.05,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,29/3/2018 16:20,0.06,<0.01,0.03,<0.05,0.09,<0.02,0.07,<0.02,0.12,0.13,0.29,<0.02,<0.01,0.02,<0.02,<0.05,<0.05,<0.05,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,2/4/2018 16:43,0.09,<0.01,0.04,<0.05,0.09,<0.02,0.12,<0.02,0.12,0.11,0.35,<0.02,0.02,0.02,<0.02,<0.05,<0.05,<0.05,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,2/4/2018 21:53,0.08,<0.01,0.04,<0.05,0.09,<0.02,0.11,<0.02,0.13,0.12,0.37,<0.02,0.02,0.03,<0.02,<0.05,<0.05,<0.05,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,3/4/2018 4:03,0.07,<0.01,0.03,<0.05,0.07,<0.02,0.1,<0.02,0.12,0.11,0.4,<0.02,0.02,0.02,<0.02,<0.05,<0.05,<0.05,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,3/4/2018 16:23,0.06,<0.01,0.03,<0.05,0.08,<0.02,0.06,<0.02,0.08,0.07,0.32,<0.02,<0.01,0.02,<0.02,<0.05,<0.05,<0.05,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,4/4/2018 4:43,0.05,<0.01,0.02,<0.05,0.05,<0.02,0.06,<0.02,0.08,0.06,0.32,<0.02,0.01,0.01,<0.02,<0.05,<0.05,<0.05,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,4/4/2018 17:03,0.04,<0.01,0.03,<0.05,0.05,<0.02,0.06,<0.02,0.07,0.06,0.29,<0.02,0.01,0.02,<0.02,<0.05,<0.05,<0.05,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,5/4/2018 8:58,0.03,<0.01,0.03,<0.05,0.06,<0.02,<0.05,<0.02,0.07,0.06,0.3,<0.02,<0.01,0.02,<0.02,<0.05,<0.05,<0.05,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,9/4/2018 11:25,<0.02,<0.01,<0.02,<0.05,0.04,<0.02,<0.05,<0.02,0.06,0.05,0.08,<0.02,<0.01,<0.01,<0.02,<0.05,<0.05,<0.05,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,18/4/2018 15:40,0.1,<0.01,0.03,<0.02,0.03,<0.02,<0.05,<0.02,0.07,0.05,0.09,<0.02,<0.02,<0.01,<0.05,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.1
122013A,Proserpine River at Glen Isla,30/4/2018 14:10,<0.05,<0.01,<0.02,<0.02,0.03,<0.02,<0.05,<0.02,0.07,0.03,0.04,<0.02,<0.02,<0.01,<0.05,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.1
122013A,Proserpine River at Glen Isla,28/5/2018 12:15,<0.02,<0.01,<0.02,<0.02,<0.02,<0.02,<0.05,<0.02,0.04,0.03,<0.02,<0.02,<0.01,<0.01,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,2/7/2018 15:15,<0.02,<0.01,<0.02,<0.02,<0.02,<0.02,<0.05,<0.02,0.04,0.02,<0.02,<0.02,<0.01,<0.01,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,28/8/2018 16:35,<0.02,<0.01,<0.02,<0.02,<0.02,<0.02,<0.05,<0.02,0.13,0.03,<0.02,<0.02,<0.01,<0.01,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,25/9/2018 15:30,<0.02,<0.02,0.04,<0.02,<0.02,<0.02,<0.05,<0.02,0.03,0.02,<0.02,<0.02,<0.01,<0.01,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,2/11/2018 10:45,<0.02,<0.05,<0.02,<0.02,<0.02,<0.02,<0.05,<0.02,0.06,0.01,<0.02,<0.02,<0.01,<0.01,<0.02,<0.02,<0.02,<0.05,<0.01,<0.01,<0.01,<0.1
122013A,Proserpine River at Glen Isla,16/11/2018 12:20,<0.02,<0.01,<0.02,<0.02,0.03,<0.02,<0.05,<0.02,0.08,0.02,<0.02,<0.02,<0.01,<0.01,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,22/11/2018 12:55,<0.05,<0.01,<0.02,<0.02,<0.02,<0.02,<0.05,<0.02,0.03,<0.01,<0.02,<0.02,<0.01,<0.01,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,30/11/2018 8:10,<0.02,<0.01,<0.02,<0.02,<0.02,<0.02,<0.05,<0.02,0.05,<0.01,<0.02,<0.02,<0.01,<0.01,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.1
122013A,Proserpine River at Glen Isla,5/12/2018 13:35,<0.02,<0.01,<0.02,<0.02,0.02,<0.02,<0.05,<0.02,0.03,<0.01,<0.02,<0.02,<0.02,<0.01,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,7/12/2018 12:50,<0.02,<0.01,<0.02,<0.02,<0.02,<0.02,<0.05,<0.02,<0.01,<0.01,<0.02,<0.02,<0.02,<0.01,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,7/12/2018 16:00,<0.02,<0.01,<0.02,<0.02,0.02,<0.02,<0.05,<0.02,0.03,0.01,<0.02,<0.02,<0.02,<0.01,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,9/12/2018 8:54,0.5,<0.01,0.78,<0.02,4.3,<0.02,0.32,<0.02,2.7,0.61,2.1,0.15,0.05,0.64,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,9/12/2018 15:30,0.3,<0.01,0.85,<0.02,3.8,<0.02,0.34,<0.02,2.9,0.79,2.1,0.21,0.06,0.62,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,10/12/2018 7:45,0.25,<0.01,1.2,<0.02,4.5,<0.02,0.32,<0.02,2.7,0.66,2.2,0.12,0.06,0.69,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,10/12/2018 21:32,0.2,<0.01,0.98,<0.02,3.8,<0.02,0.34,<0.02,2.3,0.64,2,0.13,0.05,0.69,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,13/12/2018 20:17,0.11,<0.01,0.66,<0.02,2.4,<0.02,0.21,<0.02,1.4,0.56,1.2,0.09,0.04,0.44,0.03,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,14/12/2018 1:47,1,<0.01,0.35,<0.02,1.5,<0.02,0.13,<0.02,1.1,0.42,1.3,0.04,0.03,0.36,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,14/12/2018 7:18,0.38,0.02,0.54,<0.02,2.2,<0.02,0.2,<0.02,1.4,0.55,1.1,0.11,0.04,0.36,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,16/12/2018 21:07,0.1,<0.01,0.28,<0.02,1.2,<0.02,0.1,<0.02,0.98,0.48,1.2,0.05,0.03,0.3,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,17/12/2018 2:37,0.11,<0.01,0.21,<0.02,0.8,<0.02,0.08,<0.02,0.78,0.35,1.2,0.04,0.02,0.3,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,17/12/2018 8:07,0.15,<0.01,0.38,<0.02,1.3,<0.02,0.12,<0.02,0.97,0.41,1,0.04,0.03,0.23,0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,20/12/2018 13:35,<1,<0.01,0.24,<0.02,0.8,<0.02,<0.05,<0.02,0.66,0.22,0.63,0.03,<0.01,0.13,<0.02,<0.02,<0.02,<0.02,<0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,28/12/2018 9:05,<0.2,<0.01,0.7,<0.02,0.27,<0.02,<0.05,<0.02,1.2,0.33,0.3,0.02,<0.01,0.14,<0.02,<0.05,<0.02,<0.02,<0.01,<0.01,<0.01,<0.1
122013A,Proserpine River at Glen Isla,2/1/2019 14:10,<0.2,<0.01,0.46,<0.02,0.22,<0.02,<0.05,<0.02,0.78,0.2,0.24,<0.02,<0.01,0.09,<0.02,<0.05,<0.02,<0.02,<0.01,<0.01,<0.01,<0.1
122013A,Proserpine River at Glen Isla,9/1/2019 5:12,2.3,<0.01,8.7,<0.02,0.8,<0.02,0.09,<0.02,0.49,0.14,0.58,0.16,0.27,0.2,0.3,<0.05,<0.02,<0.02,0.05,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,9/1/2019 7:58,2.3,<0.01,5.3,<0.02,0.58,<0.02,0.61,<0.02,0.55,0.18,0.61,0.08,0.43,0.21,0.11,<0.05,<0.02,<0.02,0.02,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,9/1/2019 17:54,2.3,<0.01,4.5,<0.02,1.4,<0.02,0.47,<0.02,1.5,0.51,0.72,0.04,0.87,0.82,0.18,0.02,<0.02,<0.02,0.01,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,9/1/2019 23:24,3,<0.01,7.8,<0.02,2.2,<0.02,0.65,<0.02,1.6,0.68,0.69,0.05,1.4,1.9,0.11,0.05,<0.02,<0.02,0.02,<0.01,<0.01,<0.05
122013A,Proserpine River at Glen Isla,10/1/2019 4:54,2.4,<0.01,4.7,<0.02,2.9,<0.02,0.48,<0.02,1.5,0.48,0.72,0.04,0.84,1.4,0.15,0.06,<0.02,<0.02,0.01,<0.01,<0.01,<0.05
