STATION,SITENAME,Sampling.Year,DATE,Daily.Ave.PAF,logVALUE,timecon,time
119101A,Barratta Creek at Northcote,2012-2013,25/1/2013 7:45,40.70812597,1.60968111,41299.32292,542.9131944
119101A,Barratta Creek at Northcote,2012-2013,25/1/2013 16:00,32.15207172,1.507208962,41299.66667,543.2569444
119101A,Barratta Creek at Northcote,2012-2013,27/1/2013 8:20,16.60316047,1.220190765,41301.34722,544.9375
119101A,Barratta Creek at Northcote,2012-2013,29/1/2013 10:45,7.1162363,0.852250361,41303.44792,547.0381944
119101A,Barratta Creek at Northcote,2012-2013,31/1/2013 11:00,3.400061003,0.531486709,41305.45833,549.0486111
119101A,Barratta Creek at Northcote,2012-2013,9/2/2013 14:30,15.60508067,1.193266018,41314.60417,558.1944444
119101A,Barratta Creek at Northcote,2012-2013,15/2/2013 15:50,11.14880724,1.047228407,41320.65972,564.25
119101A,Barratta Creek at Northcote,2012-2013,19/2/2013 17:00,8.711728449,0.94010433,41324.70833,568.2986111
119101A,Barratta Creek at Northcote,2012-2013,21/2/2013 9:30,5.680027733,0.754350456,41326.39583,569.9861111
119101A,Barratta Creek at Northcote,2012-2013,22/2/2013 8:05,4.630499448,0.665627837,41327.33681,570.9270833
119101A,Barratta Creek at Northcote,2012-2013,26/2/2013 9:00,6.131110587,0.78753915,41331.375,574.9652778
119101A,Barratta Creek at Northcote,2012-2013,8/3/2013 7:30,0.269515923,-0.569415572,41341.3125,584.9027778
119101A,Barratta Creek at Northcote,2012-2013,15/3/2013 9:10,3.335885715,0.523211164,41348.38194,591.9722222
119101A,Barratta Creek at Northcote,2012-2013,19/4/2013 14:45,2.240322573,0.350310555,41383.61458,627.2048611
119101A,Barratta Creek at Northcote,2012-2013,21/5/2013 16:25,22.85631163,1.359006149,41415.68403,659.2743056
119101A,Barratta Creek at Northcote,2012-2013,18/6/2013 17:25,8.942846581,0.95147578,41443.72569,687.3159722
119101A,Barratta Creek at Northcote,2013-2014,16/10/2013 15:50,49.58674089,1.695365565,41563.65972,807.25
119101A,Barratta Creek at Northcote,2013-2014,22/10/2013 10:00,54.32810453,1.735024553,41569.41667,813.0069444
119101A,Barratta Creek at Northcote,2013-2014,27/10/2013 16:55,47.28245732,1.674700039,41574.70486,818.2951389
119101A,Barratta Creek at Northcote,2013-2014,6/11/2013 9:40,78.65533572,1.895728189,41584.40278,827.9930556
119101A,Barratta Creek at Northcote,2013-2014,12/11/2013 10:00,42.68336133,1.630258613,41590.41667,834.0069444
119101A,Barratta Creek at Northcote,2013-2014,18/11/2013 15:30,41.6733743,1.619858667,41596.64583,840.2361111
119101A,Barratta Creek at Northcote,2013-2014,24/11/2013 14:20,54.98397246,1.740236113,41602.59722,846.1875
119101A,Barratta Creek at Northcote,2013-2014,3/12/2013 10:00,68.97039699,1.838662726,41611.41667,855.0069444
119101A,Barratta Creek at Northcote,2013-2014,11/12/2013 15:00,49.3583472,1.693360609,41619.625,863.2152778
119101A,Barratta Creek at Northcote,2013-2014,19/12/2013 11:10,38.9771737,1.590810345,41627.46528,871.0555556
119101A,Barratta Creek at Northcote,2013-2014,24/12/2013 10:00,35.58995464,1.551327435,41632.41667,876.0069444
119101A,Barratta Creek at Northcote,2013-2014,30/12/2013 10:00,42.90512452,1.632509167,41638.41667,882.0069444
119101A,Barratta Creek at Northcote,2013-2014,6/1/2014 10:00,27.13386677,1.433511688,41645.41667,889.0069444
119101A,Barratta Creek at Northcote,2013-2014,16/1/2014 10:00,20.36137796,1.308807166,41655.41667,899.0069444
119101A,Barratta Creek at Northcote,2013-2014,20/1/2014 17:15,17.47100249,1.242317826,41659.71875,903.3090278
119101A,Barratta Creek at Northcote,2013-2014,27/1/2014 9:15,8.85964949,0.94741654,41666.38542,909.9756944
