"STATION","SITENAME","Sampling.Year","DATE","Daily.Ave.PAF"
"122013A","Proserpine River at Glen Isla","2018-2019",2018-12-17 02:37:00,36.9509932786573
"122013A","Proserpine River at Glen Isla","2018-2019",2018-12-17 08:07:00,33.5893479392089
"122013A","Proserpine River at Glen Isla","2018-2019",2018-12-20 13:35:00,25.2679476094961
"122013A","Proserpine River at Glen Isla","2018-2019",2018-12-28 09:05:00,13.5855438002886
"122013A","Proserpine River at Glen Isla","2018-2019",2019-01-02 14:10:00,10.7240527958884
"122013A","Proserpine River at Glen Isla","2018-2019",2019-01-09 05:12:00,23.8373312383805
"122013A","Proserpine River at Glen Isla","2018-2019",2019-01-09 07:58:00,24.7069719026665
"122013A","Proserpine River at Glen Isla","2018-2019",2019-01-09 17:54:00,27.6242573438668
"122013A","Proserpine River at Glen Isla","2018-2019",2019-01-09 23:24:00,26.8676668113458
"122013A","Proserpine River at Glen Isla","2018-2019",2019-01-10 04:54:00,27.6242573438668
"122013A","Proserpine River at Glen Isla","2018-2019",2019-01-18 12:20:00,7.03356736187353
"122013A","Proserpine River at Glen Isla","2018-2019",2019-01-23 15:15:00,0.740672374394802
"122013A","Proserpine River at Glen Isla","2018-2019",2019-01-28 09:12:00,31.8595308004448
"122013A","Proserpine River at Glen Isla","2018-2019",2019-01-28 11:38:00,26.8676668113458
"122013A","Proserpine River at Glen Isla","2018-2019",2019-01-28 22:38:00,23.5395919514936
"122013A","Proserpine River at Glen Isla","2018-2019",2019-01-29 04:08:00,21.9877398629129
"122013A","Proserpine River at Glen Isla","2018-2019",2019-01-29 15:08:00,21.0024239343402
"122013A","Proserpine River at Glen Isla","2018-2019",2019-01-29 20:38:00,16.583469738475
"122013A","Proserpine River at Glen Isla","2018-2019",2019-01-30 02:08:00,18.5251959636577
"122013A","Proserpine River at Glen Isla","2018-2019",2019-01-30 11:08:00,19.6191458087427
"122013A","Proserpine River at Glen Isla","2018-2019",2019-01-30 17:08:00,19.9727773192629
"122013A","Proserpine River at Glen Isla","2018-2019",2019-01-30 23:08:00,19.6191458087427
"122013A","Proserpine River at Glen Isla","2018-2019",2019-01-31 05:08:00,20.3211174619069
"122013A","Proserpine River at Glen Isla","2018-2019",2019-02-01 02:53:00,20.3211174619069
"122013A","Proserpine River at Glen Isla","2018-2019",2019-02-04 20:35:00,20.6642921236361
"122013A","Proserpine River at Glen Isla","2018-2019",2019-02-05 05:45:00,16.583469738475
"122013A","Proserpine River at Glen Isla","2018-2019",2019-02-05 14:35:00,20.6642921236361
"122013A","Proserpine River at Glen Isla","2018-2019",2019-02-06 08:35:00,14.0354040713037
"122013A","Proserpine River at Glen Isla","2018-2019",2019-02-07 11:35:00,13.5855438002886
"122013A","Proserpine River at Glen Isla","2018-2019",2019-02-08 05:35:00,15.7619285994819
"122013A","Proserpine River at Glen Isla","2018-2019",2019-02-08 14:35:00,13.5855438002886
"122013A","Proserpine River at Glen Isla","2018-2019",2019-02-09 02:35:00,15.7619285994819
"122013A","Proserpine River at Glen Isla","2018-2019",2019-02-19 16:20:00,1.13728630498549
"122013A","Proserpine River at Glen Isla","2018-2019",2019-02-28 14:50:00,0.176740167641076
"122013A","Proserpine River at Glen Isla","2018-2019",2019-03-07 15:35:00,0.176740167641076
"122013A","Proserpine River at Glen Isla","2018-2019",2019-03-14 09:10:00,1.58700958793346
"122013A","Proserpine River at Glen Isla","2018-2019",2019-03-20 14:00:00,0.176740167641076
"122013A","Proserpine River at Glen Isla","2018-2019",2019-03-28 12:40:00,0.000108672211018845
"122013A","Proserpine River at Glen Isla","2018-2019",2019-04-03 15:10:00,0.176740167641076
"122013A","Proserpine River at Glen Isla","2018-2019",2019-04-11 09:05:00,0.176740167641076
"122013A","Proserpine River at Glen Isla","2018-2019",2019-04-17 13:40:00,0.000108672211018845
"122013A","Proserpine River at Glen Isla","2018-2019",2019-04-24 10:05:00,8.12375262120644
"122013A","Proserpine River at Glen Isla","2018-2019",2019-04-25 00:22:00,10.7240527958884
"122013A","Proserpine River at Glen Isla","2018-2019",2019-04-25 13:33:00,9.18670011815622
"122013A","Proserpine River at Glen Isla","2018-2019",2019-04-26 15:33:00,8.12375262120644
"122013A","Proserpine River at Glen Isla","2018-2019",2019-05-01 12:55:00,3.67895195026653
"122013A","Proserpine River at Glen Isla","2018-2019",2019-06-19 15:30:00,0.000108672211018845
"122013A","Proserpine River at Glen Isla","2019-2020",2019-07-05 10:55:00,0.414236505387366
"122013A","Proserpine River at Glen Isla","2019-2020",2019-08-22 08:00:00,0.000108672211018845
"122013A","Proserpine River at Glen Isla","2019-2020",2019-09-25 12:20:00,0.000108672211018845
"122013A","Proserpine River at Glen Isla","2019-2020",2019-10-10 15:15:00,0.000108672211018845
"122013A","Proserpine River at Glen Isla","2019-2020",2019-11-07 15:30:00,0.000108672211018845
"122013A","Proserpine River at Glen Isla","2019-2020",2019-11-15 15:02:00,0.000108672211018845
"122013A","Proserpine River at Glen Isla","2019-2020",2019-11-21 09:39:00,0.000108672211018845
"122013A","Proserpine River at Glen Isla","2019-2020",2019-11-28 15:18:00,0.000108672211018845
"122013A","Proserpine River at Glen Isla","2019-2020",2019-12-06 11:40:00,0.000108672211018845
"122013A","Proserpine River at Glen Isla","2019-2020",2019-12-12 12:38:00,0.000108672211018845
"122013A","Proserpine River at Glen Isla","2019-2020",2019-12-17 08:00:00,0.000108672211018845
"122013A","Proserpine River at Glen Isla","2019-2020",2019-12-23 13:13:00,0.000108672211018845
"122013A","Proserpine River at Glen Isla","2019-2020",2019-12-28 11:23:00,0.176740167641076
"122013A","Proserpine River at Glen Isla","2019-2020",2019-12-28 17:23:00,15.7619285994819
"122013A","Proserpine River at Glen Isla","2019-2020",2019-12-28 23:00:00,27.1229127301426
"122013A","Proserpine River at Glen Isla","2019-2020",2019-12-29 08:17:00,45.3597055739139
"122013A","Proserpine River at Glen Isla","2019-2020",2019-12-29 23:40:00,46.2801384013293
"122013A","Proserpine River at Glen Isla","2019-2020",2019-12-30 11:10:00,49.5050444142563
"122013A","Proserpine River at Glen Isla","2019-2020",2019-12-30 17:10:00,47.1506297253821
"122013A","Proserpine River at Glen Isla","2019-2020",2019-12-31 00:40:00,50.2158629987507
"122013A","Proserpine River at Glen Isla","2019-2020",2020-01-08 14:30:00,4.79794966449566
"122013A","Proserpine River at Glen Isla","2019-2020",2020-01-16 09:10:00,0.414236505387366
"122013A","Proserpine River at Glen Isla","2019-2020",2020-01-23 14:50:00,0.414236505387366
"122013A","Proserpine River at Glen Isla","2019-2020",2020-01-25 22:40:00,0.176740167641076
